region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Barking and Dagenham,2020-09-20,,estimate,0.024,0.025,0.014,0.003,0.018,0.022,0.026,0.031,0.05
Barking and Dagenham,2020-09-21,,estimate,0.024,0.025,0.014,0.004,0.018,0.022,0.026,0.031,0.05
Barking and Dagenham,2020-09-22,,estimate,0.024,0.025,0.013,0.005,0.018,0.022,0.026,0.031,0.049
Barking and Dagenham,2020-09-23,,estimate,0.024,0.025,0.013,0.006,0.018,0.022,0.026,0.031,0.048
Barking and Dagenham,2020-09-24,,estimate,0.024,0.025,0.012,0.006,0.019,0.022,0.026,0.03,0.048
Barking and Dagenham,2020-09-25,,estimate,0.024,0.025,0.012,0.007,0.019,0.022,0.026,0.03,0.047
Barking and Dagenham,2020-09-26,,estimate,0.024,0.025,0.012,0.008,0.019,0.023,0.026,0.03,0.046
Barking and Dagenham,2020-09-27,,estimate,0.024,0.025,0.011,0.009,0.019,0.023,0.026,0.031,0.046
Barking and Dagenham,2020-09-28,,estimate,0.024,0.026,0.011,0.01,0.019,0.023,0.026,0.03,0.046
Barking and Dagenham,2020-09-29,,estimate,0.024,0.026,0.011,0.01,0.02,0.023,0.026,0.03,0.045
Barking and Dagenham,2020-09-30,,estimate,0.025,0.026,0.01,0.011,0.02,0.023,0.026,0.03,0.045
Barking and Dagenham,2020-10-01,,estimate,0.025,0.026,0.01,0.011,0.02,0.023,0.026,0.031,0.044
Barking and Dagenham,2020-10-02,,estimate,0.025,0.026,0.01,0.012,0.02,0.023,0.026,0.03,0.044
Barking and Dagenham,2020-10-03,,estimate,0.025,0.026,0.009,0.013,0.02,0.023,0.027,0.03,0.043
Barking and Dagenham,2020-10-04,,estimate,0.025,0.026,0.009,0.013,0.02,0.023,0.027,0.03,0.043
Barking and Dagenham,2020-10-05,,estimate,0.025,0.026,0.009,0.014,0.021,0.023,0.027,0.03,0.043
Barking and Dagenham,2020-10-06,,estimate,0.025,0.026,0.009,0.014,0.021,0.023,0.027,0.03,0.042
Barking and Dagenham,2020-10-07,,estimate,0.025,0.026,0.009,0.014,0.021,0.023,0.027,0.03,0.042
Barking and Dagenham,2020-10-08,,estimate,0.025,0.026,0.008,0.014,0.021,0.023,0.026,0.03,0.041
Barking and Dagenham,2020-10-09,,estimate,0.025,0.026,0.008,0.015,0.021,0.023,0.026,0.03,0.041
Barking and Dagenham,2020-10-10,,estimate,0.025,0.026,0.008,0.015,0.021,0.023,0.026,0.029,0.041
Barking and Dagenham,2020-10-11,,estimate,0.024,0.026,0.008,0.015,0.021,0.023,0.026,0.029,0.04
Barking and Dagenham,2020-10-12,,estimate,0.024,0.025,0.008,0.015,0.021,0.023,0.026,0.029,0.04
Barking and Dagenham,2020-10-13,,estimate,0.024,0.025,0.007,0.015,0.021,0.023,0.026,0.029,0.039
Barking and Dagenham,2020-10-14,,estimate,0.024,0.025,0.007,0.015,0.021,0.023,0.025,0.028,0.038
Barking and Dagenham,2020-10-15,,estimate,0.024,0.025,0.007,0.015,0.02,0.023,0.025,0.028,0.038
Barking and Dagenham,2020-10-16,,estimate,0.024,0.024,0.007,0.015,0.02,0.022,0.025,0.027,0.037
Barking and Dagenham,2020-10-17,,estimate,0.024,0.024,0.007,0.015,0.02,0.022,0.025,0.027,0.036
Barking and Dagenham,2020-10-18,,estimate,0.023,0.024,0.007,0.014,0.02,0.022,0.024,0.027,0.035
Barking and Dagenham,2020-10-19,,estimate,0.023,0.023,0.006,0.014,0.02,0.022,0.024,0.026,0.034
Barking and Dagenham,2020-10-20,,estimate,0.023,0.023,0.006,0.013,0.019,0.022,0.024,0.026,0.034
Barking and Dagenham,2020-10-21,,estimate,0.023,0.023,0.006,0.013,0.019,0.021,0.024,0.026,0.033
Barking and Dagenham,2020-10-22,,estimate,0.022,0.022,0.006,0.013,0.019,0.021,0.024,0.025,0.032
Barking and Dagenham,2020-10-23,,estimate,0.022,0.022,0.006,0.013,0.019,0.021,0.023,0.025,0.031
Barking and Dagenham,2020-10-24,,estimate,0.022,0.022,0.006,0.012,0.018,0.021,0.023,0.025,0.03
Barking and Dagenham,2020-10-25,,estimate,0.022,0.021,0.006,0.011,0.018,0.02,0.023,0.025,0.03
Barking and Dagenham,2020-10-26,,estimate,0.021,0.021,0.006,0.011,0.018,0.02,0.023,0.025,0.029
Barking and Dagenham,2020-10-27,,estimate,0.021,0.021,0.006,0.011,0.017,0.02,0.023,0.024,0.029
Barking and Dagenham,2020-10-28,,estimate,0.021,0.02,0.006,0.01,0.017,0.02,0.022,0.024,0.028
Barking and Dagenham,2020-10-29,,estimate,0.021,0.02,0.006,0.01,0.017,0.019,0.022,0.024,0.028
Barking and Dagenham,2020-10-30,,estimate,0.021,0.02,0.006,0.009,0.017,0.019,0.022,0.024,0.028
Barking and Dagenham,2020-10-31,,estimate,0.021,0.02,0.006,0.009,0.017,0.019,0.022,0.024,0.027
Barking and Dagenham,2020-11-01,,estimate,0.02,0.019,0.006,0.008,0.016,0.019,0.022,0.024,0.027
Barking and Dagenham,2020-11-02,,estimate,0.02,0.019,0.006,0.008,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-03,,estimate,0.02,0.019,0.006,0.008,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-04,,estimate,0.02,0.019,0.006,0.008,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-05,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-06,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.021,0.023,0.027
Barking and Dagenham,2020-11-07,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.021,0.023,0.027
Barking and Dagenham,2020-11-08,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.021,0.023,0.027
Barking and Dagenham,2020-11-09,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-10,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-11,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-12,,estimate,0.02,0.019,0.006,0.007,0.016,0.019,0.022,0.023,0.027
Barking and Dagenham,2020-11-13,,estimate,0.021,0.019,0.006,0.007,0.016,0.019,0.022,0.024,0.027
Barking and Dagenham,2020-11-14,,estimate,0.021,0.019,0.006,0.008,0.016,0.019,0.022,0.024,0.027
Barking and Dagenham,2020-11-15,,estimate,0.021,0.02,0.006,0.008,0.017,0.019,0.022,0.024,0.027
Barking and Dagenham,2020-11-16,,estimate,0.021,0.02,0.006,0.008,0.017,0.02,0.022,0.024,0.027
Barking and Dagenham,2020-11-17,,estimate,0.021,0.02,0.006,0.009,0.017,0.02,0.022,0.024,0.027
Barking and Dagenham,2020-11-18,,estimate,0.021,0.02,0.006,0.009,0.017,0.02,0.023,0.024,0.028
